english	translation	category	sub_category	source
Arrows with steel heads.	Celik basli oklar.	examine	item	Steel arrow
Arrows with mithril heads.	Mithril basli oklar.	examine	item	Mithril arrow
Arrows with adamant heads.	Adamant baslikli oklar.	examine	item	Adamant arrow
Arrows with rune heads.	Rune baslikli oklar.	examine	item	Rune arrow
These bronze-headed arrows are ablaze with fire.	Bu bronz baslikli oklar atesle parliyor.	examine	item	Bronze fire arrow (lit)
Ugh! It's wriggling!	Iyy! Kipir kipir!	examine	item	Worm
A rope.	Bir ip.	examine	item	Throwing rope
A dangerous looking knife.	Tehlikeli görünümlü bir bicak.	examine	item	Knife
This would make warm clothing.	Bu sicak giysiler yapar.	examine	item	Bear fur
It's a sheet of silk.	Bu bir ipek kumas.	examine	item	Silk
A slightly muddy spade.	Biraz camurlu bir kürek.	examine	item	Spade
A coil of rope.	Bir ip yumagi.	examine	item	Rope
Get your axes from Bob's Axes.	Baltalarinizi Bob's Axes'tan alin.	examine	item	Flyer
A plank of wood!	Bir tahta kalas!	examine	item	Plank
I need to pull this.	Bunu cekmem lazim.	examine	item	Christmas cracker
A fraction of a roof.	Bir cati parcasi.	examine	item	Tile
A rock	Bir kaya.	examine	item	Rock
Used for making notes.	Not almak icin kullanilir.	examine	item	Papyrus
Used papyrus, it has squiggles all over it.	Kullanilmis papirüs, üzerinde dalgali cizgiler var.	examine	item	Papyrus
A lump of charcoal.	Bir parca kömür.	examine	item	Charcoal
A jungle-specific slashing device.	Ormana özgü bir kesici alet.	examine	item	Machete
A cooking pot.	Bir tencere.	examine	item	Cooking pot
Used to get out of Thordur's blackhole.	Thordur'un kara deliginden cikmak icin kullanilir.	examine	item	Disk of returning
Opens a door that leads into a dungeon (Edgeville Dungeon entrance).	Zindana acilan bir kapiyi acar (Edgeville Zindani girisi).	examine	item	Brass key
The tooth end of the mysterious Crystal Key. Can you find the other half?	Gizemli Kristal Anahtarin disli ucu. Diger yarisini bulabilir misin?	examine	item	Tooth half of key
The loop end of the mysterious Crystal Key. Can you find the other half?	Gizemli Kristal Anahtarin halka ucu. Diger yarisini bulabilir misin?	examine	item	Loop half of key
A mysterious key for a mysterious chest.	Gizemli bir sandik icin gizemli bir anahtar.	examine	item	Crystal key
It looks like the key to a chest (Used to open the muddy chest in the lava maze).	Bir sandigin anahtari gibi görünüyor (lav labirentindeki camurlu sandigi acmak icin kullanilir).	examine	item	Muddy key
You get a sense of dread from this key (Used to open the sinister chest in Yanille dungeon).	Bu anahtardan bir korku hissedersin (Yanille zindanindaki ugursuz sandigi acmak icin kullanilir).	examine	item	Sinister key
A mostly clean apron.	Cogunlukla temiz bir önlük.	examine	item	White apron
A bright red cape.	Parlak kirmizi bir pelerin.	examine	item	Red cape
I'd prefer a gold one.	Altin rengini tercih ederim.	examine	item	Brass necklace
Leg covering favoured by women and wizards.	Kadinlar ve büyücüler tarafindan tercih edilen bacak örtüsü.	examine	item	Blue skirt
A ladies skirt.	Bir bayan etegi.	examine	item	Pink skirt
Clothing favoured by women and dark wizards.	Kadinlar ve kara büyücüler tarafindan tercih edilen giysi.	examine	item	Black skirt
A warm black cape.	Sicak tutan siyah bir pelerin.	examine	item	Black cape
A thick blue cape.	Kalin mavi bir pelerin.	examine	item	Blue cape
A thick yellow cape.	Kalin sari bir pelerin.	examine	item	Yellow cape
A black piece of cloth on a string.	Bir ipe bagli siyah bir kumas parcasi.	examine	item	Right eye patch
A thick green cape.	Kalin yesil bir pelerin.	examine	item	Green cape
A thick purple cape.	Kalin mor bir pelerin.	examine	item	Purple cape
A thick orange cape.	Kalin turuncu pelerin.	examine	item	Orange cape
A robe worn by worshippers of Zamorak.	Zamorak'in tapinanlar tarafindan giyilen cüppe.	examine	item	Zamorak monk bottom
A rabbit-like adornment.	Tavsan benzeri süsleme.	examine	item	Bunny ears
A nice hat from a cracker.	Krakerden yapilmis güzel sapka.	examine	item	Red partyhat
It's a Santa hat.	Noel Baba sapkasi.	examine	item	Santa hat
The cape worn by members of the Legends Guild.	Efsaneler Loncasi üyeleri tarafindan giyilen pelerin.	examine	item	Cape of legends
Aaaarrrghhh ... I'm a monster.	Aaaarrrghhh ... Ben bir canavarim.	examine	item	Green halloween mask
These will keep my hands warm!	Bunlar ellerimi sicak tutacak!	examine	item	Leather gloves
Comfortable leather boots.	Rahat deri botlar.	examine	item	Leather boots
Better than no armour!	Zirh olmamaktan iyidir!	examine	item	Leather vambraces
Vambraces made from 100% real dragonhide.	%100 gercek ejderha derisinden yapilmis kol zirhlari.	examine	item	Green d'hide vambraces
These look pretty heavy.	Bunlar oldukca agir görünüyor.	examine	item	Iron platelegs
Big, black and heavy looking.	Büyük, siyah ve agir görünümlü.	examine	item	Black platelegs
Designer leg protection.	Tasarimci bacak korumasi.	examine	item	Iron plateskirt
Those studs should provide a bit more protection.	Bu civiler biraz daha fazla koruma saglamali.	examine	item	Studded chaps
Made from 100% real dragonhide.	%100 gercek ejderha derisinden yapilmis.	examine	item	Green d'hide chaps
A series of connected metal rings.	Bir dizi birbirine bagli metal halka.	examine	item	Iron chainbody
Provides excellent protection.	Mükemmel koruma saglar.	examine	item	Iron platebody
Harder than normal leather.	Normal deriden daha sert.	examine	item	Hardleather body
A medium sized helmet.	Orta boy bir migfer.	examine	item	Iron med helm
Makes the wearer pretty intimidating.	Kullanan kisiyi oldukca korkutucu hale getirir.	examine	item	Dragon med helm
A full face helmet.	Tam yüz migfer.	examine	item	Iron full helm
Light weight head protection.	Hafif bas korumasi.	examine	item	Coif
A solid wooden shield.	Saglam ahsap kalkan.	examine	item	Wooden shield
A medium square shield.	Orta boy kare kalkan.	examine	item	Bronze sq shield
An ancient and powerful looking Dragon Square shield.	Eski ve güclü görünümlü Ejderha Kare kalkan.	examine	item	Dragon sq shield
A large metal shield.	Büyük metal kalkan.	examine	item	Bronze kiteshield
Short but pointy.	Kisa ama sivri.	examine	item	Iron dagger
A dangerous dagger.	Tehlikeli bir hancer.	examine	item	Mithril dagger
Short and deadly.	Kisa ve ölümcül.	examine	item	Adamant dagger
A powerful dagger.	Güclü bir hancer.	examine	item	Rune dagger
A vicious black dagger.	Vahsi siyah hancer.	examine	item	Black dagger
The blade is covered with poison.	Bicak zehirle kapli.	examine	item	Iron dagger(p)
This dagger is poisoned.	Bu hancer zehirli.	examine	item	Bronze dagger(p)
The blade has been poisoned.	Bicak zehirli.	examine	item	Steel dagger(p)
A poisoned Mithril dagger.	Zehirli bir Mithril hanceri.	examine	item	Mithril dagger(p)
A very dangerous poisoned dagger.	Cok tehlikeli zehirli bir hancer.	examine	item	Adamant dagger(p)
The blade is covered with a nasty poison.	Bicak, kötü bir zehirle kapli.	examine	item	Rune dagger(p)
A bronze tipped spear.	Bronz uclu mizrak.	examine	item	Bronze spear
An iron tipped spear.	Demir uclu mizrak.	examine	item	Iron spear
A steel tipped spear.	Celik uclu mizrak.	examine	item	Steel spear
A mithril tipped spear.	Mithril uclu mizrak.	examine	item	Mithril spear
An adamantite tipped spear.	Adamantit uclu mizrak.	examine	item	Adamant spear
A rune tipped spear.	Rune uclu mizrak.	examine	item	Rune spear
A dragon tipped spear.	Ejderha uclu mizrak.	examine	item	Dragon spear
A poisoned bronze tipped spear.	Zehirli bronz uclu mizrak.	examine	item	Bronze spear(p)
A poisoned iron tipped spear.	Zehirli demir uclu mizrak.	examine	item	Iron spear(p)
A poisoned steel tipped spear.	Zehirli celik uclu mizrak.	examine	item	Steel spear(p)
A poisoned mithril tipped spear.	Zehirli mithril uclu mizrak.	examine	item	Mithril spear(p)
A poisoned adamantite tipped spear.	Zehirli adamantit uclu mizrak.	examine	item	Adamant spear(p)
A poisoned rune tipped spear.	Zehirli rune uclu mizrak.	examine	item	Rune spear(p)
A poisoned dragon tipped spear.	Zehirli ejderha uclu mizrak.	examine	item	Dragon spear(p)
Used for mining.	Madencilikte kullanilir.	examine	item	Bronze pickaxe
A razor sharp sword.	Jilet gibi keskin kilic.	examine	item	Bronze sword
A razor sharp longsword.	Jilet gibi keskin uzun kilic.	examine	item	Bronze longsword
A very powerful sword.	Cok güclü bir kilic.	examine	item	Dragon longsword
A two handed sword.	Iki elli kilic.	examine	item	Bronze 2h sword
A vicious, curved sword.	Kötü niyetli, kavisli kilic.	examine	item	Bronze scimitar
I don't think it's intended for joinery.	Marangozluk icin tasarlanmis oldugunu sanmiyorum.	examine	item	Iron warhammer
A woodcutter's axe.	Oduncu baltasi.	examine	item	Iron axe
A powerful axe.	Güclü balta.	examine	item	Mithril axe
A sinister looking axe.	Kötü niyetli görünümlü balta.	examine	item	Black axe
A vicious looking axe.	Kötü niyetli görünümlü balta.	examine	item	Iron battleaxe
It's a slightly magical stick.	Hafif büyülü bir sopa.	examine	item	Staff
A Magical staff.	Büyülü asa.	examine	item	Staff of air
An ancient staff, formerly the property of Iban.	Eskiden Iban'a ait olan eski bir asa.	examine	item	Iban's staff
I'll need to get this repaired before I can use it.	Kullanmadan önce tamir ettirmem gerekecek.	examine	item	Iban's staff
A farmer's fork.	Ciftci catali.	examine	item	Farmer's fork
A halberd.	Bir balta.	examine	item	Halberd
A warhammer.	Bir savas cekici.	examine	item	Warhammer
A javelin.	Bir cirit.	examine	item	Javelin
It's a Scythe.	Bu bir tirpan.	examine	item	Scythe
A spiky mace.	Dikenli bir topuz.	examine	item	Iron mace
An unimbued rune.	Büyülü olmayan bir rune.	examine	item	Rune essence
A mysterious power emanates from the talisman...	Tilsimdan gizemli bir güc yayiliyor...	examine	item	Air talisman
Nothing like it to keep your crops free of weeds.	Ekinlerinizi yabani otlardan korumak icin bundan daha iyisi yok.	examine	item	Auto-weed
I can exchange this for equipment.	Bunu ekipmanla takas edebilirim.	examine	item	Archery ticket
A rather nasty looking crustacean.	Oldukca cirkin görünümlü bir kabuklu hayvan.	examine	item	Sea slug
Some damp wooden sticks.	Bazi nemli tahta cubuklar.	examine	item	Damp sticks
Some dry wooden sticks.	Bazi kuru tahta cubuklar.	examine	item	Dry sticks
Smashed glass.	Kirik cam.	examine	item	Broken glass
A small round red bead.	Kücük yuvarlak kirmizi bir boncuk.	examine	item	Red bead
A small round yellow bead.	Kücük yuvarlak sari bir boncuk.	examine	item	Yellow bead
A small round black bead.	Kücük yuvarlak siyah bir boncuk.	examine	item	Black bead
A small round white bead.	Kücük yuvarlak beyaz bir boncuk.	examine	item	White bead
It increases my aim.	Nisan alma yetenegimi artiriyor.	examine	item	Amulet of accuracy
A chunk of rock.	Bir kaya parcasi.	examine	item	Rock
A magical sphere that glimmers within.	Icinde parildayan büyülü bir küre.	examine	item	Orb of light
It's coated in an oily substance.	Yagli bir maddeyle kapli.	examine	item	Oily cloth
A broken piece of railing.	Kirik bir parmaklik parcasi.	examine	item	Piece of railing
A withered unicorn horn.	Solmus bir tek boynuzlu at boynuzu.	examine	item	Unicorn horn
A coat of arms of the Ardougne Paladins.	Ardougne Paladinlerinin armasi.	examine	item	Paladin's badge
A cat.	Bir kedi.	examine	item	Witch's cat
A simple doll with Iban's likeness.	Iban'a benzeyen basit bir oyuncak bebek.	examine	item	Doll of iban
An account of the last times of someone.	Birinin son günlerinin hikayesi.	examine	item	Old journal
The tale of Iban.	Iban'in hikayesi.	examine	item	History of iban
Strong dwarvish gloves.	Güclü cüce eldivenleri.	examine	item	Klank's gauntlets
I thought you only saw these in pairs?	Bunlari sadece cift olarak gördügünü saniyordum?	examine	item	Iban's dove
A mystical demonic amulet.	Mistik bir seytani muska.	examine	item	Amulet of othanian
A strange dark liquid.	Garip, koyu renkli bir sivi.	examine	item	Iban's shadow
Smells stronger than most spirits.	Cogu alkollü ickiden daha güclü kokuyor.	examine	item	Dwarf brew
The burnt remains of Iban.	Iban'in yanmis kalintilari.	examine	item	Iban's ashes
A search warrant for a house in West Ardougne.	West Ardougne'daki bir ev icin arama emri.	examine	item	Warrant
It doesn't look very tasty.	Pek lezzetli görünmüyor.	examine	item	Hangover cure
Maybe I should read it...	Belki de okumaliyim...	examine	item	Ardougne teleport scroll
Stops me from breathing nasty stuff!	Kötü kokulu seyleri solumami engelliyor!	examine	item	Gas mask
Quite a small key (Used in the Plague City quest).	Oldukca kücük bir anahtar (Plague City görevinde kullanilir).	examine	item	A small key
"It seems to say ""hongorer lure""..."	“Hongorer lure” yaziyor gibi görünüyor...	examine	item	A scruffy note
Turnip growing for beginners.	Yeni baslayanlar icin turp yetistirme.	examine	item	Book
A picture of a lady called Elena.	Elena adinda bir kadinin resmi.	examine	item	Picture
A number of wooden logs.	Birkac tahta kütük.	examine	item	Logs
Logs cut from a magic tree.	Sihirli bir agactan kesilmis kütükler.	examine	item	Magic logs
Logs cut from a yew tree.	Porsuk agacindan kesilmis kütükler.	examine	item	Yew logs
Logs cut from a maple tree.	Akcaagactan kesilmis kütükler.	examine	item	Maple logs
Logs cut from a willow tree.	Sögüt agacindan kesilmis kütükler.	examine	item	Willow logs
Logs cut from an oak tree.	Mese agacindan kesilmis kütükler.	examine	item	Oak logs
For picking tough locks.	Zor kilitleri acmak icin.	examine	item	Lockpick
This herb is Snake Weed.	Bu bitki Yilan Otu.	examine	item	Snake weed
This herb is Ardrigal.	Bu bitki Ardrigal.	examine	item	Ardrigal
This herb is Sito Foil.	Bu bitki Sito Foil.	examine	item	Sito foil
This herb is Volencia Moss.	Bu bitki Volencia Moss.	examine	item	Volencia moss
This herb is Rogue's Purse.	Bu bitki Rogue's Purse.	examine	item	Rogue's purse
A piece of the map to Crandor.	Crandor haritasinin bir parcasi.	examine	item	Map part
A map of the route to Crandor.	Crandor'a giden yolun haritasi.	examine	item	Crandor map
Keeps things in place fairly permanently.	Esyalari oldukca kalici bir sekilde yerinde tutar.	examine	item	Steel nails
This provides partial protection from dragonbreath attacks.	Ejderha nefes saldirilarina karsi kismi koruma saglar.	examine	item	Anti-dragon shield
A key to Melzar's Maze (Used in the Dragon Slayer I quest).	Melzar'in Labirenti'nin anahtari (Dragon Slayer I görevinde kullanilir).	examine	item	Maze key
A red key from Melzar's Maze (Used in the Dragon Slayer I quest).	Melzar'in Labirenti'nden kirmizi anahtar (Dragon Slayer I görevinde kullanilir).	examine	item	Key
An orange key from Melzar's Maze (Used in the Dragon Slayer I quest).	Melzar'in Labirenti'nden turuncu anahtar (Dragon Slayer I görevinde kullanilir).	examine	item	Key
A yellow key from Melzar's Maze (Used in the Dragon Slayer I quest).	Melzar'in Labirenti'nden sari anahtar (Dragon Slayer I görevinde kullanilir).	examine	item	Key
A blue key from Melzar's Maze (Used in the Dragon Slayer I quest).	Melzar'in Labirenti'nden mavi anahtar (Dragon Slayer I görevinde kullanilir).	examine	item	Key
A magenta key from Melzar's Maze (Used in the Dragon Slayer I quest).	Melzar'in Labirenti'nden bir magenta anahtar (Dragon Slayer I görevinde kullanilir).	examine	item	Key
A green key from Melzar's Maze (Used in the Dragon Slayer I quest).	Melzar'in Labirenti'nden bir yesil anahtar (Dragon Slayer I görevinde kullanilir).	examine	item	Key
A very pointy stick.	Cok sivri bir cubuk.	examine	item	Stake
A clove of garlic.	Bir dis sarimsak.	examine	item	Garlic
Sardine flavoured with doogle leaves.	Doogle yapraklariyla tatlandirilmis sardalya.	examine	item	Seasoned sardine
It looks like it's lost.	Kaybolmus gibi görünüyor.	examine	item	Fluffs' kitten
This kitten seems to like you.	Bu kedi yavrusu senden hoslaniyor gibi görünüyor.	examine	item	Pet kitten
This cat definitely likes you.	Bu kedi seni kesinlikle seviyor.	examine	item	Pet cat
This cat is so well fed it can hardly move.	Bu kedi o kadar iyi beslenmis ki, zar zor hareket edebiliyor.	examine	item	Pet cat
A tasty herb, good for seasoning.	Lezzetli bir ot, baharat olarak kullanmak icin iyi.	examine	item	Doogle leaves
For feline training expertise.	Kedi egitimi uzmanligi icin.	examine	item	Cat training medal
Scarface Pete's Candlestick.	Scarface Pete'in Samdani.	examine	item	Pete's candlestick
This denotes a Master Thief.	Bu, Usta Hirsiz oldugunu gösterir.	examine	item	Thieves' armband
These will keep my hands cold!	Bunlar ellerimi soguk tutacak!	examine	item	Ice gloves
Yuck.	Igrenc.	examine	item	Blamish snail slime
Made from the finest snail slime.	En kaliteli salyangoz sümügünden yapilmis.	examine	item	Blamish oil
Firebird feather.	Ates kusu tüyü.	examine	item	Fire feather
Apparently my name is Hartigen.	Görünüse göre benim adim Hartigen.	examine	item	Id papers
Useful for catching lava eels.	Lav yilan baligi yakalamak icin kullanisli.	examine	item	Oily fishing rod
I wonder what this unlocks? (Used in Heroes' Quest).	Acaba bu neyi aciyor? (Heroes' Quest'te kullanilir).	examine	item	Miscellaneous key
Some keys on a keyring (Used in Heroes' Quest).	Anahtarlikta birkac anahtar (Heroes' Quest'te kullanilir).	examine	item	Grip's keyring
Never let your home get like this (Provides access to the deeper parts of Taverley Dungeon).	Evinizin asla böyle olmasina izin vermeyin (Taverley Zindani'nin daha derin kisimlarina erisim saglar).	examine	item	Dusty key
Key to a cell (Provides access to the Black Knights jail cell in Taverley Dungeon).	Hücre anahtari (Taverley Zindani'ndaki Kara Sövalyeler'in hapishane hücresine erisim saglar).	examine	item	Jail key
Used to make rings.	Yüzük yapmak icin kullanilir.	examine	item	Ring mould
Used to make unholy symbols.	Kutsal olmayan semboller yapmak icin kullanilir.	examine	item	Unholy mould
Used to make amulets.	Tilsim yapmak icin kullanilir.	examine	item	Amulet mould
Used to make necklaces.	Kolye yapmak icin kullanilir.	examine	item	Necklace mould
Used to make holy symbols of Saradomin.	Saradomin'in kutsal sembollerini yapmak icin kullanilir.	examine	item	Holy mould
This looks valuable.	Bu degerli görünüyor.	examine	item	Diamond
A semi precious stone.	Yari degerli bir tas.	examine	item	Opal
This would be worth more cut.	Kesilirse daha degerli olur.	examine	item	Uncut diamond
This gem is crushed and broken.	Bu mücevher ezilmis ve kirilmis.	examine	item	Crushed gem
A valuable ring.	Degerli bir yüzük.	examine	item	Gold ring
I wonder if this is valuable.	Acaba bu degerli mi?	examine	item	Gold necklace
It needs a string so I can wear it.	Takabilmem icin bir ip gerekiyor.	examine	item	Gold amulet (u)
A pair of gloves from Karamja.	Karamja'dan bir cift eldiven.	examine	item	Karamja gloves
A plain gold amulet.	Sade bir altin muska.	examine	item	Gold amulet
I wonder if I can get this enchanted.	Bunu büyülü hale getirebilir miyim acaba?	examine	item	Sapphire amulet
A very powerful dragonstone amulet.	Cok güclü bir ejderha tasi muska.	examine	item	Amulet of glory
A dragonstone amulet with 1 magic charge.	1 sihir sarji olan bir ejderha tasi muska.	examine	item	Amulet of glory(1)
A dragonstone amulet with 2 magic charges.	2 sihir sarji olan bir ejderha tasi muska.	examine	item	Amulet of glory(2)
A dragonstone amulet with 3 magic charges.	3 sihir sarji olan bir ejderha tasi muska.	examine	item	Amulet of glory(3)
A dragonstone amulet with 4 magic charges.	4 sihir sarji olan bir ejderha tasi muska.	examine	item	Amulet of glory(4)
A symbol of Saradomin.	Saradomin'in sembolü.	examine	item	Unblessed symbol
A blessed holy symbol of Saradomin.	Saradomin'in kutsanmis kutsal sembolü.	examine	item	Holy symbol
An unblessed symbol of Zamorak.	Zamorak'in kutsanmamis sembolü.	examine	item	Unpowered symbol
An unholy symbol of Zamorak.	Zamorak'in kutsal olmayan sembolü.	examine	item	Unholy symbol
An enchanted ruby amulet.	Büyülü bir yakut muska.	examine	item	Amulet of strength
An enchanted sapphire amulet of magic.	Büyülü bir safir muska.	examine	item	Amulet of magic
An enchanted emerald amulet of protection.	Büyülü bir zümrüt muska.	examine	item	Amulet of defence
An enchanted diamond amulet of power.	Büyülü bir elmas muska.	examine	item	Amulet of power
Used with a thread to make clothes.	Iplikle birlikte giysi yapmak icin kullanilir.	examine	item	Needle
Used with a needle to make clothes.	Igneyle birlikte giysi yapmak icin kullanilir.	examine	item	Thread
For shearing sheep.	Koyun kirkmak icin.	examine	item	Shears
Nice and fluffy.	Güzel ve yumusak.	examine	item	Wool
I should take this to the tannery.	Bunu tabakhaneye götürmeliyim.	examine	item	Cowhide
It's a piece of leather.	Bir parca deri.	examine	item	Leather
It's a piece of hard leather.	Sert bir parca deri.	examine	item	Hard leather
It's a piece of prepared green dragonhide.	Hazirlanmis yesil ejderha derisi.	examine	item	Green dragon leather
The scaly rough hide from a Black Dragon.	Kara Ejderhanin pullu, pürüzlü derisi.	examine	item	Black dragonhide
The scaly rough hide from a Red Dragon.	Kirmizi Ejderhanin pullu, pürüzlü derisi.	examine	item	Red dragonhide
The scaly rough hide from a Blue Dragon.	Mavi Ejderhanin pullu, pürüzlü derisi.	examine	item	Blue dragonhide
The scaly rough hide from a Green Dragon.	Yesil Ejderhanin pullu, pürüzlü derisi.	examine	item	Green dragonhide
Good for detailed crafting.	Detayli zanaatkarlik icin uygun.	examine	item	Chisel
Spun from wool.	Yünden egrilmis.	examine	item	Ball of wool
Clay soft enough to mould.	Kaliplama icin yeterince yumusak kil.	examine	item	Soft clay
A little bottle of red dye.	Kücük bir sise kirmizi boya.	examine	item	Red dye
A little bottle of yellow dye.	Kücük bir sise sari boya.	examine	item	Yellow dye
A little bottle of blue dye.	Kücük bir sise mavi boya.	examine	item	Blue dye
A little bottle of orange dye.	Kücük bir sise turuncu boya.	examine	item	Orange dye
A little bottle of green dye.	Kücük bir sise yesil boya.	examine	item	Green dye
A little bottle of purple dye.	Kücük bir sise mor boya.	examine	item	Purple dye
Hot glass ready to be blown into useful objects.	Kullanisli nesnelere üflenmeye hazir sicak cam.	examine	item	Molten glass
I need a bow stave to attach this to.	Bunu takmak icin bir yay sapina ihtiyacim var.	examine	item	Bow string
I should use this with a spinning wheel.	Bunu bir egirme carkiyla kullanmaliyim.	examine	item	Flax
One of the ingredients for making glass.	Cam yapiminda kullanilan malzemelerden biri.	examine	item	Soda ash
Used to form molten glass into useful items.	Erimis cami kullanisli nesnelere dönüstürmek icin kullanilir.	examine	item	Glassblowing pipe
I need to put this in a pottery oven.	Bunu bir cömlek firinina koymam gerekiyor.	examine	item	Unfired pot
A slightly bluish leaf.	Hafif mavimsi bir yaprak.	examine	item	Woad leaf
Useful for Crafting items.	Zanaatkarlikta kullanislidir.	examine	item	Bronze wire
Anna's shiny silver coated necklace.	Anna'nin parlak gümüs kapli kolyesi.	examine	item	Silver necklace
Anna's shiny silver coated necklace coated with a thin layer of flour.	Anna'nin parlak gümüs kapli kolyesi, ince bir un tabakasiyla kaplanmis.	examine	item	Silver necklace
Bob's shiny silver coated tea cup.	Bob'un parlak gümüs kapli cay fincani.	examine	item	Silver cup
Bob's shiny silver coated tea cup coated with a thin layer of flour.	Bob'un parlak gümüs kapli cay fincani, ince bir un tabakasiyla kaplanmis.	examine	item	Silver cup
Carol's shiny silver coated bottle.	Carol'in parlak gümüs kapli sisesi.	examine	item	Silver bottle
Carol's shiny silver coated bottle coated with a thin layer of flour.	Carol'in ince bir un tabakasiyla kaplanmis parlak gümüs kapli sisesi.	examine	item	Silver bottle
David's shiny silver coated book.	David'in parlak gümüs kapli kitabi.	examine	item	Silver book
David's shiny silver coated book coated with a thin layer of flour.	David'in ince bir un tabakasiyla kaplanmis parlak gümüs kapli kitabi.	examine	item	Silver book
Elizabeth's shiny silver coated needle.	Elizabeth'in parlak gümüs kapli ignesi.	examine	item	Silver needle
Elizabeth's shiny silver coated needle coated with a thin layer of flour.	Elizabeth'in ince bir un tabakasiyla kaplanmis parlak gümüs kapli ignesi.	examine	item	Silver needle
Frank's shiny silver coated pot.	Frank'in parlak gümüs kaplamali tenceresi.	examine	item	Silver pot
Frank's shiny silver coated pot coated with a thin layer of flour.	Frank'in parlak gümüs kaplamali tenceresi, ince bir un tabakasiyla kaplanmis.	examine	item	Silver pot
Some red thread found at the murder scene.	Cinayet mahallinde bulunan kirmizi iplik.	examine	item	Criminal's thread
Some green thread found at the murder scene.	Cinayet mahallinde bulunan yesil iplik.	examine	item	Criminal's thread
Some blue thread found at the murder scene.	Cinayet mahallinde bulunan mavi iplik.	examine	item	Criminal's thread
A piece of fly paper. It's sticky.	Bir parca sinek kagidi. Yapiskan.	examine	item	Flypaper
A pot found at the murder scene, with a sickly odour.	Cinayet mahallinde bulunan, kötü kokulu bir tencere.	examine	item	Pungent pot
A flimsy-looking dagger found at the crime scene.	Cinayet mahallinde bulunan, dayaniksiz görünümlü bir hancer.	examine	item	Criminal's dagger
A flimsy-looking dagger found at the crime scene coated with a thin layer of flour.	Suc mahallinde bulunan, ince bir un tabakasiyla kapli, dayaniksiz görünümlü bir hancer.	examine	item	Criminal's dagger
The fingerprints of the murderer.	Katilin parmak izleri.	examine	item	Killer's print
An imprint of Anna's fingerprint.	Anna'nin parmak izinin izi.	examine	item	Anna's print
An imprint of Bob's fingerprint.	Bob'un parmak izinin izi.	examine	item	Bob's print
An imprint of Carol's fingerprint.	Carol'un parmak izinin izi.	examine	item	Carol's print
An imprint of David's fingerprint.	David'in parmak izinin izi.	examine	item	David's print
An imprint of Elizabeth's fingerprint.	Elizabeth'in parmak izinin izi.	examine	item	Elizabeth's print
An imprint of Frank's fingerprint.	Frank'in parmak izinin izi.	examine	item	Frank's print
An unidentified fingerprint taken from the murder weapon.	Cinayet silahindan alinan kimligi belirsiz parmak izi.	examine	item	Unknown print
A full waterskin with four portions of water.	Dört porsiyon su iceren dolu bir su tulumu.	examine	item	Waterskin(4)
A nearly full waterskin with three portions of water.	Üc porsiyon su iceren neredeyse dolu bir su tulumu.	examine	item	Waterskin(3)
A half empty waterskin with two portions of water.	Iki porsiyon su iceren yari bos bir su tulumu.	examine	item	Waterskin(2)
A nearly empty waterskin with one portion of water.	Bir porsiyon su iceren neredeyse bos bir su tulumu.	examine	item	Waterskin(1)
A completely empty waterskin - you'll need to fill it up.	Tamamen bos bir su tulumu - onu doldurmaniz gerekecek.	examine	item	Waterskin(0)
A cool, light desert shirt.	Serin ve hafif bir cöl gömlegi.	examine	item	Desert shirt
A cool, light desert robe.	Serin ve hafif bir cöl cüppesi.	examine	item	Desert robe
Comfortable desert shoes.	Rahat cöl ayakkabilari.	examine	item	Desert boots
This key is crudely made. It came from the mining camp Mercenary Captain (Provides access to the Desert Mining Camp).	Bu anahtar kaba bir sekilde yapilmis. Maden kampindan geliyor. Parali Asker Kaptani (Cöl Maden Kampina erisim saglar).	examine	item	Metal key
A metallic key, usually used by prison guards (Unlocks the cell door in the Desert Mining Camp).	Genellikle hapishane gardiyanlari tarafindan kullanilan metal bir anahtar (Cöl Maden Kampindaki hücre kapisini acar).	examine	item	Cell door key
An empty mining barrel.	Bos bir maden varili.	examine	item	Barrel
A mining barrel with Ana in it.	Ana'nin icinde bulundugu bir maden varili.	examine	item	Ana in a barrel
This key unlocks a very sturdy gate of some sort. Ana gave me this key (Access to the Desert Mining Camp's mine).	Bu anahtar, cok saglam bir kapiyi acar. Ana bana bu anahtari verdi (Cöl Maden Kampi'nin madenine erisim saglar).	examine	item	Wrought iron key
A filthy, smelly, flea infested shirt.	Pis, kokulu, pirelerle dolu bir gömlek.	examine	item	Slave shirt
A filthy, smelly, flea infested robe.	Pis, kokulu, pirelerle dolu bir cüppe.	examine	item	Slave robe
A set of filthy, smelly, flea infested desert slave boots.	Pis, kokulu, pirelerle dolu bir cift cöl köle botu.	examine	item	Slave boots
A piece of paper with barely legible writing - looks like a recipe!	Okunmasi zor bir yazi bulunan bir kagit parcasi - bir tarif gibi görünüyor!	examine	item	Scrumpled paper
Very important information.	Cok önemli bilgiler.	examine	item	Shantay disclaimer
A prototype throwing dart.	Bir prototip firlatma darti.	examine	item	Prototype dart
Plans of a technical nature.	Teknik nitelikte planlar.	examine	item	Technical plans
The most delicious of pineapples.	En lezzetli ananaslar.	examine	item	Tenti pineapple
A key to the chest in Captain Siad's room (Used in the Tourist Trap quest).	Kaptan Siad'in odasindaki sandigin anahtari (Turist Tuzagi görevinde kullanilir).	examine	item	Bedabin key
